datetime,timestamp,timestamp_desc,message,report,attribution,Compile Timestamp,source,md5,ip,domain,filename,SHA256,SHA1,File Type,File Size,PDB String,C2 Server
2017-10-24T06:18:32+0000,1508825912000,Compile Timestamp,partmgr.sys C:\Users\Windows 7\Documents\Visual Studio 2008\Projects\12Oct2017\Release\12Oct2017.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-10-24 06:18:32 UTC,https://www.virustotal.com/#/file/131c53a3612c933e747897573a5f79db9f61895b404f69efea8c1c87262da4fe/details,cc58dd8592555ff6275196e62af3242e,,,partmgr.sys,131c53a3612c933e747897573a5f79db9f61895b404f69efea8c1c87262da4fe,4d4feef5da3ca2e64fb858f9a12694e1bcdd5616,"PE32 executable (GUI) Intel 80386, for MS Windows",100352,C:\Users\Windows 7\Documents\Visual Studio 2008\Projects\12Oct2017\Release\12Oct2017.pdb,newmysticvision[.]com
2017-10-24T06:18:32+0000,1508825912000,Compile Timestamp, C:\Users\Windows 7\Documents\Visual Studio 2008\Projects\12Oct2017\Release\12Oct2017.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-10-24 06:18:32 UTC,https://www.virustotal.com/#/file/c4300f85252900112bead3e0a3de2c91729881a1f935b7fd7d2a511914afdbff/details,a3349c8be3fa567b1894dd8c9bfd9695,,,,c4300f85252900112bead3e0a3de2c91729881a1f935b7fd7d2a511914afdbff,757b8b4865a7ec89363985f982ef6eb6543dc58a,"PE32 executable (GUI) Intel 80386, for MS Windows",200704,C:\Users\Windows 7\Documents\Visual Studio 2008\Projects\12Oct2017\Release\12Oct2017.pdb,newmysticvision[.]com
2017-10-26T10:44:22+0000,1509014662000,VT_First_Submission,Insight.exe N/A was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-09-13 09:46:01 UTC,https://www.virustotal.com/#/file/08f6c7ed587ec73962840cadcaff4b087add8a1119b54a45547e5788fc898632/details,ae5f389be9058c241a237965304d7bf5,,,Insight.exe,08f6c7ed587ec73962840cadcaff4b087add8a1119b54a45547e5788fc898632,3342bed7ec58755f05ad20077a77d61e873b57e8,"PE32 executable (GUI) Intel 80386, for MS Windows",82432,N/A,sound.muzicwonder[.]com
2017-11-03T09:50:02+0000,1509702602000,VT_First_Submission, N/A was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-08-05 11:24:43 UTC,https://www.virustotal.com/#/file/a51f9d8ac4608205e5ab98e7f2c58182b9910660dd14218b9628e36e83ad9f11/detection,386f8503a69ca2e69a4f44b538855b05,,,,a51f9d8ac4608205e5ab98e7f2c58182b9910660dd14218b9628e36e83ad9f11,12cdc34081200a2dd14864ddb27a370208802d4c,"PE32 executable (GUI) Intel 80386, for MS Windows",28768,N/A,[CORRUPT]
2017-11-09T04:27:57+0000,1510201677000,Compile Timestamp,ctfmers.exe C:\Users\Windows 7\Documents\Visual Studio 2008\Projects\12Oct2017\Release\12Oct2017.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-11-09 04:27:57 UTC,https://www.virustotal.com/#/file/6c816e969446ae9fa3e7e9a90b5cf79ab7342f605e5c4e7e486273d65fba17fd/details,e402c05ce9c46c0cf2f4e3db6f0ba4b5,,,ctfmers.exe,6c816e969446ae9fa3e7e9a90b5cf79ab7342f605e5c4e7e486273d65fba17fd,26edca16c064528e33626add23522ab30886b8e9,"PE32 executable (GUI) Intel 80386, for MS Windows",101376,C:\Users\Windows 7\Documents\Visual Studio 2008\Projects\12Oct2017\Release\12Oct2017.pdb,newmysticvision[.]com
2017-11-16T07:01:49+0000,1510815709000,VT_First_Submission,ctfmers.exe C:\Users\Windows 7\Documents\Visual Studio 2008\Projects\12Oct2017\Release\12Oct2017.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-11-09 04:27:57 UTC,https://www.virustotal.com/#/file/6c816e969446ae9fa3e7e9a90b5cf79ab7342f605e5c4e7e486273d65fba17fd/details,e402c05ce9c46c0cf2f4e3db6f0ba4b5,,,ctfmers.exe,6c816e969446ae9fa3e7e9a90b5cf79ab7342f605e5c4e7e486273d65fba17fd,26edca16c064528e33626add23522ab30886b8e9,"PE32 executable (GUI) Intel 80386, for MS Windows",101376,C:\Users\Windows 7\Documents\Visual Studio 2008\Projects\12Oct2017\Release\12Oct2017.pdb,newmysticvision[.]com
2017-11-20T11:23:09+0000,1511176989000,Compile Timestamp,wills N/A was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-11-20 11:23:09 UTC,https://www.virustotal.com/#/file/16e9373bc3ae7eb2b5187d334e1f76e25d6a346f2e34aa53766e6c5823df2526/details,3b0611a0c55364a6460c019b3e278cbf,,,wills,16e9373bc3ae7eb2b5187d334e1f76e25d6a346f2e34aa53766e6c5823df2526,7d21d38753fc2839fb755adda066e188b0992791,"PE32 executable (GUI) Intel 80386, for MS Windows",128512,N/A,font.jiangsuhost[.]com
2017-11-22T04:52:30+0000,1511326350000,VT_First_Submission,partmgr.sys C:\Users\Windows 7\Documents\Visual Studio 2008\Projects\12Oct2017\Release\12Oct2017.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-10-24 06:18:32 UTC,https://www.virustotal.com/#/file/131c53a3612c933e747897573a5f79db9f61895b404f69efea8c1c87262da4fe/details,cc58dd8592555ff6275196e62af3242e,,,partmgr.sys,131c53a3612c933e747897573a5f79db9f61895b404f69efea8c1c87262da4fe,4d4feef5da3ca2e64fb858f9a12694e1bcdd5616,"PE32 executable (GUI) Intel 80386, for MS Windows",100352,C:\Users\Windows 7\Documents\Visual Studio 2008\Projects\12Oct2017\Release\12Oct2017.pdb,newmysticvision[.]com
2017-11-22T07:49:12+0000,1511336952000,VT_First_Submission,igfxsrv D:\Backup from OLD BLDG\C++\keylogger_06092017\keylogger_06022017with feature of filesize check n copy to neat file\offkl\Release\kill.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-09-21 06:30:01 UTC,https://www.virustotal.com/#/file/f619eb9a6255f6adcb02d59ed20f69d801a7db1f481f88e14abca2df020c4d26/details,efec7464f07633415cbc36a97b900587,,,igfxsrv,f619eb9a6255f6adcb02d59ed20f69d801a7db1f481f88e14abca2df020c4d26,2b1d6c606cc2e6bd327ee36650f6be0bc619156a,"PE32 executable (GUI) Intel 80386, for MS Windows",132096,D:\Backup from OLD BLDG\C++\keylogger_06092017\keylogger_06022017with feature of filesize check n copy to neat file\offkl\Release\kill.pdb,Unknown
2017-11-30T09:04:16+0000,1512032656000,VT_First_Submission,Railway Cooperation.doc N/A was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,,https://www.virustotal.com/#/file/e92a60c4776f8d0915524b2f3cb4f69e4e982251208cc09db4208a0c29a31ae6/details,8de8b89d053e17eb0fd003528b91c20f,,,Railway Cooperation.doc,e92a60c4776f8d0915524b2f3cb4f69e4e982251208cc09db4208a0c29a31ae6,3f3bb1896173c5d9f0ff6716e7606beb950bb683,RTF,32555,N/A,font.jiangsuhost[.]com
2017-12-01T05:03:17+0000,1512104597000,VT_First_Submission,wills N/A was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-11-20 11:23:09 UTC,https://www.virustotal.com/#/file/16e9373bc3ae7eb2b5187d334e1f76e25d6a346f2e34aa53766e6c5823df2526/details,3b0611a0c55364a6460c019b3e278cbf,,,wills,16e9373bc3ae7eb2b5187d334e1f76e25d6a346f2e34aa53766e6c5823df2526,7d21d38753fc2839fb755adda066e188b0992791,"PE32 executable (GUI) Intel 80386, for MS Windows",128512,N/A,font.jiangsuhost[.]com
2017-12-21T06:04:26+0000,1513836266000,Compile Timestamp,winlog C:\Users\Windows 7\Documents\Visual Studio 2008\Projects\28NovDwn\Release\28NovDwn.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-12-21 06:04:26 UTC,https://www.virustotal.com/#/file/3bbfce80c98d8c10b2996a3e0098782353ef91be882c4bf96e55866de6198f9c/details,4cbfd989a44cf8f1a0025bbd07069d19,,,winlog,3bbfce80c98d8c10b2996a3e0098782353ef91be882c4bf96e55866de6198f9c,0096ba5222fe3e3e8feabacaff1f924846f7aaf0,"PE32 executable (GUI) Intel 80386, for MS Windows",61440,C:\Users\Windows 7\Documents\Visual Studio 2008\Projects\28NovDwn\Release\28NovDwn.pdb,newmysticvision[.]com
2017-12-21T06:04:26+0000,1513836266000,Compile Timestamp,winlog C:\Users\Windows 7\Documents\Visual Studio 2008\Projects\28NovDwn\Release\28NovDwn.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-12-21 06:04:26 UTC,https://www.virustotal.com/#/file/ffe1528eea078bde8336ab96a574a5401ff2c0403bbefda96a34e5cce4ae6385/details,68a1ca909e2fa34b5ffe42fa62312766,,,winlog,ffe1528eea078bde8336ab96a574a5401ff2c0403bbefda96a34e5cce4ae6385,ef8f32558b683cf78117b4a5b526d1baeaab70ca,"PE32 executable (GUI) Intel 80386, for MS Windows",30720,C:\Users\Windows 7\Documents\Visual Studio 2008\Projects\28NovDwn\Release\28NovDwn.pdb,newmysticvision[.]com
2017-12-27T02:51:24+0000,1514343084000,VT_First_Submission,winlog C:\Users\Windows 7\Documents\Visual Studio 2008\Projects\28NovDwn\Release\28NovDwn.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2017-12-21 06:04:26 UTC,https://www.virustotal.com/#/file/ffe1528eea078bde8336ab96a574a5401ff2c0403bbefda96a34e5cce4ae6385/details,68a1ca909e2fa34b5ffe42fa62312766,,,winlog,ffe1528eea078bde8336ab96a574a5401ff2c0403bbefda96a34e5cce4ae6385,ef8f32558b683cf78117b4a5b526d1baeaab70ca,"PE32 executable (GUI) Intel 80386, for MS Windows",30720,C:\Users\Windows 7\Documents\Visual Studio 2008\Projects\28NovDwn\Release\28NovDwn.pdb,newmysticvision[.]com
2018-01-02T06:49:21+0000,1514875761000,Compile Timestamp,audiodq.exe d:\new_downloader_healthnewsone\Release\audiodq.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2018-01-02 06:49:21 UTC,https://www.virustotal.com/#/file/4398615f0a498124b498abb261150f11ce4778afde18d2e4e6717f2826a9d65d/details,fd42d02ea05af684c7523d5d5719e55c,,,audiodq.exe,4398615f0a498124b498abb261150f11ce4778afde18d2e4e6717f2826a9d65d,8999e312a6058f6efc8b8a0360d195425d0a8535,"PE32 executable (GUI) Intel 80386, for MS Windows",202752,d:\new_downloader_healthnewsone\Release\audiodq.pdb,healthnewsone[.]com
2018-01-02T06:50:37+0000,1514875837000,Compile Timestamp,audiodq.exe d:\new_downloader_healthnewsone\Release\audiodq.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2018-01-02 06:50:37 UTC,https://www.virustotal.com/#/file/d7c27e7ea25a9989563e5a5738d7b2ceabae296aa8189ac6cf8c7e984e02edb1/details,7195c706fab11b258c769649c7e4cce0,,,audiodq.exe,d7c27e7ea25a9989563e5a5738d7b2ceabae296aa8189ac6cf8c7e984e02edb1,f17f62ad5dcf4c5be389b572c960682a199b9d66,"PE32 executable (GUI) Intel 80386, for MS Windows",202752,d:\new_downloader_healthnewsone\Release\audiodq.pdb,healthnewsone[.]com
2018-01-07T09:28:57+0000,1515317337000,VT_First_Submission,NamesOfMaldiviansReturning.doc N/A was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,,https://www.virustotal.com/#/file/d128bdcedecee0fbc8ec440a3edd3fe624cfd9a6c0ed298fe7c26f0c86f21618/details,e152b5b7e9079f689ebaaa9b8fe2ed66,,,NamesOfMaldiviansReturning.doc,d128bdcedecee0fbc8ec440a3edd3fe624cfd9a6c0ed298fe7c26f0c86f21618,aafa1db1128b1afd8ff1d321e2841b6cfab07827,RTF,10422,N/A,newmysticvision[.]com
2018-01-12T06:51:43+0000,1515739903000,Compile Timestamp, C:\Users\UserA\Documents\Visual Studio 2008\Projects\Artra\Release\Artra.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2018-01-12 06:51:43 UTC,https://www.virustotal.com/#/file/d8168348d70c5c96e865b9fdd4bee99fb3083c7b4c9c6b9229e4fbea57b3b593/details,c838173e082861089416b5e37244efb9,,,,d8168348d70c5c96e865b9fdd4bee99fb3083c7b4c9c6b9229e4fbea57b3b593,5ea9dd8d396b6127e3cf2c3c3995576f9274fcce,"PE32 executable (GUI) Intel 80386, for MS Windows",129024,C:\Users\UserA\Documents\Visual Studio 2008\Projects\Artra\Release\Artra.pdb,font.jiangsuhost[.]com
2018-01-15T21:12:26+0000,1516050746000,VT_First_Submission,igfxsrv C:\Users\John\Desktop\Edit\dnew23062015-run no rest req - Copy\Release\dwe01.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2015-07-06 11:55:16 UTC,https://www.virustotal.com/#/file/ad43fdd613c0271cbbc05a217b803c9814d2d1b3c9be5a73321d1a7e04134bab/details,3c4bed8d649375050dba3a3a8df87d12,,,igfxsrv,ad43fdd613c0271cbbc05a217b803c9814d2d1b3c9be5a73321d1a7e04134bab,10922aba6835cffbf9932c80d32226b883b9e12c,"PE32 executable (GUI) Intel 80386, for MS Windows",165136,C:\Users\John\Desktop\Edit\dnew23062015-run no rest req - Copy\Release\dwe01.pdb,mappservworldvide.16mb[.]com
2018-01-17T08:56:30+0000,1516179390000,Compile Timestamp, C:\Users\UserA\Documents\Visual Studio 2008\Projects\Artra\Release\Artra.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2018-01-17 08:56:30 UTC,https://www.virustotal.com/#/file/4291ae206f3cee363e9eec5a394e280bc31d413eccf442ace05dd166c60ce67d/details,3574f71132f123136aa2c4808d9c8540,,,,4291ae206f3cee363e9eec5a394e280bc31d413eccf442ace05dd166c60ce67d,05a917cb78e4ae107fc0fec6238a40003e5e8d63,"PE32 executable (GUI) Intel 80386, for MS Windows",75264,C:\Users\UserA\Documents\Visual Studio 2008\Projects\Artra\Release\Artra.pdb,font.jiangsuhost[.]com
2018-01-17T11:02:46+0000,1516186966000,Compile Timestamp, C:\Users\UserA\Documents\Visual Studio 2008\Projects\Artra\Release\Artra.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2018-01-17 11:02:46 UTC,https://www.virustotal.com/#/file/4736aac07ed7708f89e31f277a19e50abbaa38889f86e4d34d22f31f4abdd327/details,534b2aa8d65bdc16cd6ad6a36f11d13b,,,,4736aac07ed7708f89e31f277a19e50abbaa38889f86e4d34d22f31f4abdd327,5f5750a214273d5488cdba5d76b9dd629689f56c,"PE32 executable (GUI) Intel 80386, for MS Windows",80384,C:\Users\UserA\Documents\Visual Studio 2008\Projects\Artra\Release\Artra.pdb,styl.hairparker[.]com
2018-01-17T12:22:27+0000,1516191747000,Compile Timestamp,taskhost.exe N/A was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2018-01-17 12:22:27 UTC,https://www.virustotal.com/#/file/532f47cf21f725459ac6e021c57d5b6db2eb3c2b5b31aabe7c930c780fa98731/details,a57c1e4d6c0b040337fa110b8ec4345b,,,taskhost.exe,532f47cf21f725459ac6e021c57d5b6db2eb3c2b5b31aabe7c930c780fa98731,90e5e847bac8af8e5876ab478159a93d251fc145,"PE32 executable (GUI) Intel 80386, for MS Windows",81408,N/A,styl.hairparker[.]com
2018-01-17T19:36:04+0000,1516217764000,VT_First_Submission, C:\Users\UserA\Documents\Visual Studio 2008\Projects\Artra\Release\Artra.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2018-01-12 06:51:43 UTC,https://www.virustotal.com/#/file/d8168348d70c5c96e865b9fdd4bee99fb3083c7b4c9c6b9229e4fbea57b3b593/details,c838173e082861089416b5e37244efb9,,,,d8168348d70c5c96e865b9fdd4bee99fb3083c7b4c9c6b9229e4fbea57b3b593,5ea9dd8d396b6127e3cf2c3c3995576f9274fcce,"PE32 executable (GUI) Intel 80386, for MS Windows",129024,C:\Users\UserA\Documents\Visual Studio 2008\Projects\Artra\Release\Artra.pdb,font.jiangsuhost[.]com
2018-01-18T00:00:00+00:00,1516233600000,VT_Domain_to_ip,Domain styl.hairparker.com was resolving to 89.45.67.200,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,,https://www.virustotal.com/gui/domain/styl.hairparker.com/details,,89.45.67.200,styl.hairparker.com,,,,,,,
2018-01-18T05:34:26+0000,1516253666000,VT_First_Submission, C:\Users\UserA\Documents\Visual Studio 2008\Projects\Artra\Release\Artra.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2018-01-17 08:56:30 UTC,https://www.virustotal.com/#/file/4291ae206f3cee363e9eec5a394e280bc31d413eccf442ace05dd166c60ce67d/details,3574f71132f123136aa2c4808d9c8540,,,,4291ae206f3cee363e9eec5a394e280bc31d413eccf442ace05dd166c60ce67d,05a917cb78e4ae107fc0fec6238a40003e5e8d63,"PE32 executable (GUI) Intel 80386, for MS Windows",75264,C:\Users\UserA\Documents\Visual Studio 2008\Projects\Artra\Release\Artra.pdb,font.jiangsuhost[.]com
2018-01-18T05:35:46+0000,1516253746000,VT_First_Submission, C:\Users\UserA\Documents\Visual Studio 2008\Projects\Artra\Release\Artra.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2018-01-17 11:02:46 UTC,https://www.virustotal.com/#/file/4736aac07ed7708f89e31f277a19e50abbaa38889f86e4d34d22f31f4abdd327/details,534b2aa8d65bdc16cd6ad6a36f11d13b,,,,4736aac07ed7708f89e31f277a19e50abbaa38889f86e4d34d22f31f4abdd327,5f5750a214273d5488cdba5d76b9dd629689f56c,"PE32 executable (GUI) Intel 80386, for MS Windows",80384,C:\Users\UserA\Documents\Visual Studio 2008\Projects\Artra\Release\Artra.pdb,styl.hairparker[.]com
2018-01-19T05:33:05+0000,1516339985000,Compile Timestamp, C:\Users\UserA\Documents\Visual Studio 2008\Projects\Artra\Release\Artra.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2018-01-19 05:33:05 UTC,https://www.virustotal.com/#/file/dd8cd30a7f571999c99c4a698429f86d4994145373e61e2de81a3a5324030aa3/details,f98676a090d4c3999127077b1650d25c,,,,dd8cd30a7f571999c99c4a698429f86d4994145373e61e2de81a3a5324030aa3,851ef431d2e2c380cd0d4ff79db9d136813b83e8,"PE32 executable (GUI) Intel 80386, for MS Windows",79360,C:\Users\UserA\Documents\Visual Studio 2008\Projects\Artra\Release\Artra.pdb,styl.hairparker[.]com
2018-01-19T05:51:29+0000,1516341089000,Compile Timestamp, C:\Users\UserA\Documents\Visual Studio 2008\Projects\Artra\Release\Artra.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2018-01-19 05:51:29 UTC,https://www.virustotal.com/#/file/007067658922f3b76c847cbd5d572a7f2588f3e53c6542ed56a732421e2d6282/details,d8a99cbb5f362410cada141183656d98,,,,007067658922f3b76c847cbd5d572a7f2588f3e53c6542ed56a732421e2d6282,b34657fb6861e2f089cbc0445c626c9bcfa2aed2,"PE32 executable (GUI) Intel 80386, for MS Windows",65536,C:\Users\UserA\Documents\Visual Studio 2008\Projects\Artra\Release\Artra.pdb,styl.crrerc[.]com
2018-01-19T05:59:34+0000,1516341574000,Compile Timestamp, C:\Users\UserA\Documents\Visual Studio 2008\Projects\Artra\Release\Artra.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2018-01-19 05:59:34 UTC,https://www.virustotal.com/#/file/bd2f2781df927fd88301b963e5378d903a2c666ac941ea7c6472486552733bf5/details,1b5439d7e32c0e8cfca5597fb1458844,,,,bd2f2781df927fd88301b963e5378d903a2c666ac941ea7c6472486552733bf5,c26aaa82b43c439ba32ce703fc2b547675813144,"PE32 executable (GUI) Intel 80386, for MS Windows",74240,C:\Users\UserA\Documents\Visual Studio 2008\Projects\Artra\Release\Artra.pdb,styl.crrerc[.]com
2018-01-21T22:33:49+0000,1516574029000,VT_First_Submission,taskhost.exe N/A was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2018-01-17 12:22:27 UTC,https://www.virustotal.com/#/file/532f47cf21f725459ac6e021c57d5b6db2eb3c2b5b31aabe7c930c780fa98731/details,a57c1e4d6c0b040337fa110b8ec4345b,,,taskhost.exe,532f47cf21f725459ac6e021c57d5b6db2eb3c2b5b31aabe7c930c780fa98731,90e5e847bac8af8e5876ab478159a93d251fc145,"PE32 executable (GUI) Intel 80386, for MS Windows",81408,N/A,styl.hairparker[.]com
2018-01-23T09:58:12+0000,1516701492000,VT_First_Submission, C:\Users\UserA\Documents\Visual Studio 2008\Projects\Artra\Release\Artra.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2018-01-19 05:33:05 UTC,https://www.virustotal.com/#/file/dd8cd30a7f571999c99c4a698429f86d4994145373e61e2de81a3a5324030aa3/details,f98676a090d4c3999127077b1650d25c,,,,dd8cd30a7f571999c99c4a698429f86d4994145373e61e2de81a3a5324030aa3,851ef431d2e2c380cd0d4ff79db9d136813b83e8,"PE32 executable (GUI) Intel 80386, for MS Windows",79360,C:\Users\UserA\Documents\Visual Studio 2008\Projects\Artra\Release\Artra.pdb,styl.hairparker[.]com
2018-01-23T18:17:50+0000,1516731470000,VT_First_Submission, C:\Users\UserA\Documents\Visual Studio 2008\Projects\Artra\Release\Artra.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2018-01-19 05:51:29 UTC,https://www.virustotal.com/#/file/007067658922f3b76c847cbd5d572a7f2588f3e53c6542ed56a732421e2d6282/details,d8a99cbb5f362410cada141183656d98,,,,007067658922f3b76c847cbd5d572a7f2588f3e53c6542ed56a732421e2d6282,b34657fb6861e2f089cbc0445c626c9bcfa2aed2,"PE32 executable (GUI) Intel 80386, for MS Windows",65536,C:\Users\UserA\Documents\Visual Studio 2008\Projects\Artra\Release\Artra.pdb,styl.crrerc[.]com
2018-01-25T04:16:40+0000,1516853800000,VT_First_Submission, C:\Users\UserA\Documents\Visual Studio 2008\Projects\Artra\Release\Artra.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2018-01-19 05:59:34 UTC,https://www.virustotal.com/#/file/bd2f2781df927fd88301b963e5378d903a2c666ac941ea7c6472486552733bf5/details,1b5439d7e32c0e8cfca5597fb1458844,,,,bd2f2781df927fd88301b963e5378d903a2c666ac941ea7c6472486552733bf5,c26aaa82b43c439ba32ce703fc2b547675813144,"PE32 executable (GUI) Intel 80386, for MS Windows",74240,C:\Users\UserA\Documents\Visual Studio 2008\Projects\Artra\Release\Artra.pdb,styl.crrerc[.]com
2018-02-02T04:55:46+0000,1517547346000,Compile Timestamp,winprt C:\Users\Asterix\Documents\Visual Studio 2008\Projects\28NovDwn\Release\28NovDwn.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2018-02-02 04:55:46 UTC,https://www.virustotal.com/#/file/121a0e5e66cc7bdc78387b2e67222eb0349ca038e5aced3ed0eccb167106a40e/detection,25689fc7581840e851c3140aa8c3ac8b,,,winprt,121a0e5e66cc7bdc78387b2e67222eb0349ca038e5aced3ed0eccb167106a40e,777a854b7ba861650bd5bfaef529d637a6276541,"PE32 executable (GUI) Intel 80386, for MS Windows",31232,C:\Users\Asterix\Documents\Visual Studio 2008\Projects\28NovDwn\Release\28NovDwn.pdb,newmysticvision[.]com
2018-02-02T15:50:02+0000,1517586602000,VT_First_Submission,winprt C:\Users\Asterix\Documents\Visual Studio 2008\Projects\28NovDwn\Release\28NovDwn.pdb was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2018-02-02 04:55:46 UTC,https://www.virustotal.com/#/file/121a0e5e66cc7bdc78387b2e67222eb0349ca038e5aced3ed0eccb167106a40e/detection,25689fc7581840e851c3140aa8c3ac8b,,,winprt,121a0e5e66cc7bdc78387b2e67222eb0349ca038e5aced3ed0eccb167106a40e,777a854b7ba861650bd5bfaef529d637a6276541,"PE32 executable (GUI) Intel 80386, for MS Windows",31232,C:\Users\Asterix\Documents\Visual Studio 2008\Projects\28NovDwn\Release\28NovDwn.pdb,newmysticvision[.]com
2018-02-03T02:35:44+0000,1517625344000,VT_First_Seen_ITW, N/A was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2018-02-03 09:35:44 UTC,https://www.virustotal.com/#/file/cda5f909c32bd97f012abd23e73b3d803ded5382ef78417373eec60b453ab6ac/details,9d5be49ad857e5d5fcea6c897d72bc25,,,,cda5f909c32bd97f012abd23e73b3d803ded5382ef78417373eec60b453ab6ac,4d930afbcfa06c603a425bb8778fa4c5caeadb99,"PE32 executable (GUI) Intel 80386, for MS Windows",80896,N/A,aday.primeservices[.]mobi
2018-02-03T09:35:44+0000,1517650544000,Compile Timestamp, N/A was found on VT ,https://unit42.paloaltonetworks.com/multiple-artradownloader-variants-used-by-bitter-to-target-pakistan/,BITTER,2018-02-03 09:35:44 UTC,https://www.virustotal.com/#/file/cda5f909c32bd97f012abd23e73b3d803ded5382ef78417373eec60b453ab6ac/details,9d5be49ad857e5d5fcea6c897d72bc25,,,,cda5f909c32bd97f012abd23e73b3d803ded5382ef78417373eec60b453ab6ac,4d930afbcfa06c603a425bb8778fa4c5caeadb99,"PE32 executable (GUI) Intel 80386, for MS Windows",80896,N/A,aday.primeservices[.]mobi
